"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"3605148956",2017,"Livingston","Mount Morris town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605148956",2017,"Livingston","Mount Morris town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605148956",2017,"Livingston","Mount Morris town","B19013H_001","White (Non-Hispanic)",46969,5043
"3605148956",2017,"Livingston","Mount Morris town","B19013I_001","Hispanic or Latino (Any Race)",48431,39097
"3605151869",2017,"Livingston","North Dansville town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605151869",2017,"Livingston","North Dansville town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605151869",2017,"Livingston","North Dansville town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605151869",2017,"Livingston","North Dansville town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605151869",2017,"Livingston","North Dansville town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605151869",2017,"Livingston","North Dansville town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605151869",2017,"Livingston","North Dansville town","B19013H_001","White (Non-Hispanic)",38072,8241
"3605151869",2017,"Livingston","North Dansville town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605154089",2017,"Livingston","Nunda town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605154089",2017,"Livingston","Nunda town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605154089",2017,"Livingston","Nunda town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605154089",2017,"Livingston","Nunda town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605154089",2017,"Livingston","Nunda town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605154089",2017,"Livingston","Nunda town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605154089",2017,"Livingston","Nunda town","B19013H_001","White (Non-Hispanic)",52875,8734
"3605154089",2017,"Livingston","Nunda town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605155508",2017,"Livingston","Ossian town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605155508",2017,"Livingston","Ossian town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605155508",2017,"Livingston","Ossian town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605155508",2017,"Livingston","Ossian town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605155508",2017,"Livingston","Ossian town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605155508",2017,"Livingston","Ossian town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605155508",2017,"Livingston","Ossian town","B19013H_001","White (Non-Hispanic)",66667,11572
"3605155508",2017,"Livingston","Ossian town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605159179",2017,"Livingston","Portage town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605159179",2017,"Livingston","Portage town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605159179",2017,"Livingston","Portage town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605159179",2017,"Livingston","Portage town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605159179",2017,"Livingston","Portage town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605159179",2017,"Livingston","Portage town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605159179",2017,"Livingston","Portage town","B19013H_001","White (Non-Hispanic)",47434,6435
"3605159179",2017,"Livingston","Portage town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605170101",2017,"Livingston","Sparta town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605170101",2017,"Livingston","Sparta town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605170101",2017,"Livingston","Sparta town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605170101",2017,"Livingston","Sparta town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605170101",2017,"Livingston","Sparta town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605170101",2017,"Livingston","Sparta town","B19013G_001","Two or More Races (Non-Hispanic)",23750,11853
"3605170101",2017,"Livingston","Sparta town","B19013H_001","White (Non-Hispanic)",70000,7977
