"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"36055",2018,"Monroe","NA County","B25003F_Homeownership","Other (Non-Hispanic)",34.8735408560311,5.7636186770428
"36055",2018,"Monroe","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",40.2097197015527,5.16233111514418
"36051",2018,"Livingston","NA County","B25003H_Homeownership","White (Non-Hispanic)",74.5596191300584,1.76152347976628
"36051",2018,"Livingston","NA County","B25003B_Homeownership","Black (Non-Hispanic)",35.8156028368794,17.0212765957447
"36051",2018,"Livingston","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",58.4795321637427,13.2553606237817
"36051",2018,"Livingston","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",74.2574257425743,42.5742574257426
"36051",2018,"Livingston","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",90.9090909090909,84.0909090909091
"36051",2018,"Livingston","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36051",2018,"Livingston","NA County","B25003F_Homeownership","Other (Non-Hispanic)",37.6288659793814,23.7113402061856
"36051",2018,"Livingston","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",38.2198952879581,20.4188481675393
"36037",2018,"Genesee","NA County","B25003H_Homeownership","White (Non-Hispanic)",75.4195052809657,1.59572036029445
"36037",2018,"Genesee","NA County","B25003B_Homeownership","Black (Non-Hispanic)",30.8270676691729,12.6315789473684
"36037",2018,"Genesee","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",23.3820459290188,9.60334029227557
"36037",2018,"Genesee","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",93.0232558139535,27.906976744186
"36037",2018,"Genesee","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",77.7027027027027,19.2567567567568
"36037",2018,"Genesee","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36037",2018,"Genesee","NA County","B25003F_Homeownership","Other (Non-Hispanic)",11.178247734139,9.66767371601208
"36037",2018,"Genesee","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",17.8137651821862,14.9797570850202
"36123",2018,"Yates","NA County","B25003H_Homeownership","White (Non-Hispanic)",79.7109695038689,2.99271734182977
