"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"3605515957",2017,"Monroe","Clarkson town","B25003B_Homeownership","Black (Non-Hispanic)",100,235.702260395516
"3605515957",2017,"Monroe","Clarkson town","B25003I_Homeownership","Hispanic or Latino (Any Race)",46.4788732394366,34.0087108711587
"3605515957",2017,"Monroe","Clarkson town","B25003D_Homeownership","Asian (Non-Hispanic)",0,0
"3605515957",2017,"Monroe","Clarkson town","B25003C_Homeownership","Native American (Non-Hispanic)",0,0
"3605515957",2017,"Monroe","Clarkson town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605515957",2017,"Monroe","Clarkson town","B25003F_Homeownership","Other (Non-Hispanic)",38.3720930232558,46.3615463680089
"3605515957",2017,"Monroe","Clarkson town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",0,0
"3605572455",2017,"Monroe","Sweden town","B25003H_Homeownership","White (Non-Hispanic)",58.1653454133635,2.70598503072027
"3605572455",2017,"Monroe","Sweden town","B25003B_Homeownership","Black (Non-Hispanic)",30.3571428571429,24.1215639567525
"3605572455",2017,"Monroe","Sweden town","B25003I_Homeownership","Hispanic or Latino (Any Race)",37.6,37.8980586647918
"3605572455",2017,"Monroe","Sweden town","B25003D_Homeownership","Asian (Non-Hispanic)",26.1538461538462,31.4570371140093
"3605572455",2017,"Monroe","Sweden town","B25003C_Homeownership","Native American (Non-Hispanic)",0,0
"3605572455",2017,"Monroe","Sweden town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605572455",2017,"Monroe","Sweden town","B25003F_Homeownership","Other (Non-Hispanic)",0,180
"3605572455",2017,"Monroe","Sweden town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",7.21649484536082,10.3262912216539
"3609918663",2017,"Seneca","Covert town","B25003H_Homeownership","White (Non-Hispanic)",84.5890410958904,4.30954853714757
"3609918663",2017,"Seneca","Covert town","B25003B_Homeownership","Black (Non-Hispanic)",0,0
"3609918663",2017,"Seneca","Covert town","B25003I_Homeownership","Hispanic or Latino (Any Race)",0,64.7058823529412
"3609918663",2017,"Seneca","Covert town","B25003D_Homeownership","Asian (Non-Hispanic)",100,176.776695296637
"3609918663",2017,"Seneca","Covert town","B25003C_Homeownership","Native American (Non-Hispanic)",0,157.142857142857
"3609918663",2017,"Seneca","Covert town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3609918663",2017,"Seneca","Covert town","B25003F_Homeownership","Other (Non-Hispanic)",0,0
"3609918663",2017,"Seneca","Covert town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",100,197.989898732233
"3609978564",2017,"Seneca","Waterloo town","B25003H_Homeownership","White (Non-Hispanic)",67.8841724251398,6.12715518640879
"3609978564",2017,"Seneca","Waterloo town","B25003B_Homeownership","Black (Non-Hispanic)",90.625,42.6066731630441
"3609978564",2017,"Seneca","Waterloo town","B25003I_Homeownership","Hispanic or Latino (Any Race)",50.7692307692308,37.473488171576
"3609978564",2017,"Seneca","Waterloo town","B25003D_Homeownership","Asian (Non-Hispanic)",0,0
"3609978564",2017,"Seneca","Waterloo town","B25003C_Homeownership","Native American (Non-Hispanic)",0,0
"3609978564",2017,"Seneca","Waterloo town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3609978564",2017,"Seneca","Waterloo town","B25003F_Homeownership","Other (Non-Hispanic)",0,0
"3609978564",2017,"Seneca","Waterloo town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",0,31.3725490196078
"3609966333",2017,"Seneca","Seneca Falls town","B25003H_Homeownership","White (Non-Hispanic)",69.6192052980132,3.87483556743527
"3609966333",2017,"Seneca","Seneca Falls town","B25003B_Homeownership","Black (Non-Hispanic)",13.0434782608696,21.7744432513904
"3609966333",2017,"Seneca","Seneca Falls town","B25003I_Homeownership","Hispanic or Latino (Any Race)",6.06060606060606,10.8884178936872
"3609966333",2017,"Seneca","Seneca Falls town","B25003D_Homeownership","Asian (Non-Hispanic)",13.5593220338983,13.7212551385382
"3609966333",2017,"Seneca","Seneca Falls town","B25003C_Homeownership","Native American (Non-Hispanic)",100,353.553390593274
"3609966333",2017,"Seneca","Seneca Falls town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3609966333",2017,"Seneca","Seneca Falls town","B25003F_Homeownership","Other (Non-Hispanic)",100,282.842712474619
"3609966333",2017,"Seneca","Seneca Falls town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",32.8767123287671,20.8535258405654
"3609925505",2017,"Seneca","Fayette town","B25003H_Homeownership","White (Non-Hispanic)",83.3443928334439,4.65126024479993
"3609925505",2017,"Seneca","Fayette town","B25003B_Homeownership","Black (Non-Hispanic)",0,0
"3609925505",2017,"Seneca","Fayette town","B25003I_Homeownership","Hispanic or Latino (Any Race)",41.304347826087,50.4069686627849
"3609925505",2017,"Seneca","Fayette town","B25003D_Homeownership","Asian (Non-Hispanic)",0,0
"3609925505",2017,"Seneca","Fayette town","B25003C_Homeownership","Native American (Non-Hispanic)",0,0
"3609925505",2017,"Seneca","Fayette town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3609925505",2017,"Seneca","Fayette town","B25003F_Homeownership","Other (Non-Hispanic)",0,100
"3609925505",2017,"Seneca","Fayette town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",87.1794871794872,58.7509704481518
"3609975902",2017,"Seneca","Tyre town","B25003H_Homeownership","White (Non-Hispanic)",87.8787878787879,3.29497414724001
"3609975902",2017,"Seneca","Tyre town","B25003B_Homeownership","Black (Non-Hispanic)",0,0
"3609975902",2017,"Seneca","Tyre town","B25003I_Homeownership","Hispanic or Latino (Any Race)",0,0
"3609975902",2017,"Seneca","Tyre town","B25003D_Homeownership","Asian (Non-Hispanic)",0,0
"3609975902",2017,"Seneca","Tyre town","B25003C_Homeownership","Native American (Non-Hispanic)",100,176.776695296637
"3609975902",2017,"Seneca","Tyre town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3609975902",2017,"Seneca","Tyre town","B25003F_Homeownership","Other (Non-Hispanic)",0,0
"3609975902",2017,"Seneca","Tyre town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",0,0
"3609943225",2017,"Seneca","Lodi town","B25003H_Homeownership","White (Non-Hispanic)",82,5.22473786081998
"3609943225",2017,"Seneca","Lodi town","B25003B_Homeownership","Black (Non-Hispanic)",0,0
"3609943225",2017,"Seneca","Lodi town","B25003I_Homeownership","Hispanic or Latino (Any Race)",100,235.702260395516
"3609943225",2017,"Seneca","Lodi town","B25003D_Homeownership","Asian (Non-Hispanic)",100,235.702260395516
"3609943225",2017,"Seneca","Lodi town","B25003C_Homeownership","Native American (Non-Hispanic)",100,282.842712474619
"3609943225",2017,"Seneca","Lodi town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3609943225",2017,"Seneca","Lodi town","B25003F_Homeownership","Other (Non-Hispanic)",100,235.702260395516
"3609943225",2017,"Seneca","Lodi town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",60,52.9150262212918
"3609963440",2017,"Seneca","Romulus town","B25003H_Homeownership","White (Non-Hispanic)",64.6341463414634,6.61931183918149
"3609963440",2017,"Seneca","Romulus town","B25003B_Homeownership","Black (Non-Hispanic)",100,565.685424949238
"3609963440",2017,"Seneca","Romulus town","B25003I_Homeownership","Hispanic or Latino (Any Race)",100,141.42135623731
"3609963440",2017,"Seneca","Romulus town","B25003D_Homeownership","Asian (Non-Hispanic)",0,0
"3609963440",2017,"Seneca","Romulus town","B25003C_Homeownership","Native American (Non-Hispanic)",0,550
"3609963440",2017,"Seneca","Romulus town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3609963440",2017,"Seneca","Romulus town","B25003F_Homeownership","Other (Non-Hispanic)",100,329.983164553722
"3609963440",2017,"Seneca","Romulus town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",0,122.222222222222
"3609938858",2017,"Seneca","Junius town","B25003H_Homeownership","White (Non-Hispanic)",82.8185328185328,5.49071547252253
"3609938858",2017,"Seneca","Junius town","B25003B_Homeownership","Black (Non-Hispanic)",0,0
"3609938858",2017,"Seneca","Junius town","B25003I_Homeownership","Hispanic or Latino (Any Race)",100,128.564869306645
"3609938858",2017,"Seneca","Junius town","B25003D_Homeownership","Asian (Non-Hispanic)",0,0
"3609938858",2017,"Seneca","Junius town","B25003C_Homeownership","Native American (Non-Hispanic)",0,0
"3609938858",2017,"Seneca","Junius town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3609938858",2017,"Seneca","Junius town","B25003F_Homeownership","Other (Non-Hispanic)",0,0
"3609938858",2017,"Seneca","Junius town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",57.1428571428571,44.1496074546611
"3609976958",2017,"Seneca","Varick town","B25003H_Homeownership","White (Non-Hispanic)",88.9751552795031,4.03996483056048
"3609976958",2017,"Seneca","Varick town","B25003B_Homeownership","Black (Non-Hispanic)",0,0
