"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_014","60 to 64 Years",6.1,2.1
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_015","65 to 69 Years",4.6,1.7
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_016","70 to 74 Years",3.2,1.4
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_017","75 to 79 Years",4.1,1.5
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_018","80 to 84 Years",1.2,0.8
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_019","85 Years and Over",2.6,1.3
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_002","Under 5 Years",3,1.5
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_003","5 to 9 Years",6.2,2.6
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_004","10 to 14 Years",5.8,1.5
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_005","15 to 19 Years",7.2,2.4
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_006","20 to 24 Years",3.6,1.3
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_007","25 to 29 Years",3.3,1.5
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_008","30 to 34 Years",5.6,2.2
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_009","35 to 39 Years",5.6,2.6
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_010","40 to 44 Years",8.3,2.5
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_011","45 to 49 Years",7.7,2.6
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_012","50 to 54 Years",10.9,2.9
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_013","55 to 59 Years",7.1,2.3
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_014","60 to 64 Years",7.4,3.9
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_015","65 to 69 Years",6.9,2.8
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_016","70 to 74 Years",3.7,1.6
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_017","75 to 79 Years",1.5,0.9
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_018","80 to 84 Years",3.7,2.2
"3603757078",2017,"Genesee","Pembroke town","S0101_C02_019","85 Years and Over",2.7,1.7
"3603770607",2017,"Genesee","Stafford town","S0101_C02_002","Under 5 Years",3.8,2
"3603770607",2017,"Genesee","Stafford town","S0101_C02_003","5 to 9 Years",5.4,2.7
"3603770607",2017,"Genesee","Stafford town","S0101_C02_004","10 to 14 Years",3.9,1.8
"3603770607",2017,"Genesee","Stafford town","S0101_C02_005","15 to 19 Years",5.1,2.1
"3603770607",2017,"Genesee","Stafford town","S0101_C02_006","20 to 24 Years",4.8,2.4
"3603770607",2017,"Genesee","Stafford town","S0101_C02_007","25 to 29 Years",5.1,2.4
"3603770607",2017,"Genesee","Stafford town","S0101_C02_008","30 to 34 Years",6.1,3
"3603770607",2017,"Genesee","Stafford town","S0101_C02_009","35 to 39 Years",6.5,2.6
"3603770607",2017,"Genesee","Stafford town","S0101_C02_010","40 to 44 Years",5.1,2.4
"3603770607",2017,"Genesee","Stafford town","S0101_C02_011","45 to 49 Years",4.8,2.3
"3603770607",2017,"Genesee","Stafford town","S0101_C02_012","50 to 54 Years",6.6,2
"3603770607",2017,"Genesee","Stafford town","S0101_C02_013","55 to 59 Years",9.8,2.5
