"GEOID","year","variable","Variable_Description","estimate","moe","County","Geography","State"
"36117",2019,"B17001F_FemPov","Other (Non-Hispanic)",5.73951434878587,8.83002207505519,"Wayne","NA County","New York"
"36117",2019,"B17001G_FemPov","Two or More Races (Non-Hispanic)",25.9569377990431,11.4832535885167,"Wayne","NA County","New York"
"36099",2019,"B17001H_FemPov","White (Non-Hispanic)",12.0720841428284,1.72171233335566,"Seneca","NA County","New York"
"36099",2019,"B17001B_FemPov","Black (Non-Hispanic)",33.5294117647059,27.6470588235294,"Seneca","NA County","New York"
"36099",2019,"B17001I_FemPov","Hispanic or Latino (Any Race)",19.941348973607,19.0615835777126,"Seneca","NA County","New York"
"36099",2019,"B17001D_FemPov","Asian (Non-Hispanic)",55.0925925925926,26.8518518518519,"Seneca","NA County","New York"
"36099",2019,"B17001C_FemPov","Native American (Non-Hispanic)",12.8571428571429,18.5714285714286,"Seneca","NA County","New York"
"36099",2019,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,500,"Seneca","NA County","New York"
"36099",2019,"B17001F_FemPov","Other (Non-Hispanic)",18.6046511627907,37.2093023255814,"Seneca","NA County","New York"
"36099",2019,"B17001G_FemPov","Two or More Races (Non-Hispanic)",20.2749140893471,18.213058419244,"Seneca","NA County","New York"
"36069",2019,"B17001H_FemPov","White (Non-Hispanic)",8.37752499696393,0.967493826660729,"Ontario","NA County","New York"
"36069",2019,"B17001B_FemPov","Black (Non-Hispanic)",23.3142037302726,11.3342898134864,"Ontario","NA County","New York"
"36069",2019,"B17001I_FemPov","Hispanic or Latino (Any Race)",21.7713787085515,6.45724258289703,"Ontario","NA County","New York"
"36069",2019,"B17001D_FemPov","Asian (Non-Hispanic)",8.9041095890411,6.43835616438356,"Ontario","NA County","New York"
"36069",2019,"B17001C_FemPov","Native American (Non-Hispanic)",23.6514522821577,21.1618257261411,"Ontario","NA County","New York"
"36069",2019,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,215.384615384615,"Ontario","NA County","New York"
"36069",2019,"B17001F_FemPov","Other (Non-Hispanic)",34.7949080622348,18.5289957567185,"Ontario","NA County","New York"
"36069",2019,"B17001G_FemPov","Two or More Races (Non-Hispanic)",18.5282522996058,9.59264126149803,"Ontario","NA County","New York"
"36073",2019,"B17001H_FemPov","White (Non-Hispanic)",13.1973995271868,1.79078014184397,"Orleans","NA County","New York"
"36073",2019,"B17001B_FemPov","Black (Non-Hispanic)",35.3675450762829,17.6144244105409,"Orleans","NA County","New York"
"36073",2019,"B17001I_FemPov","Hispanic or Latino (Any Race)",59.8119858989424,25.0293772032902,"Orleans","NA County","New York"
"36073",2019,"B17001D_FemPov","Asian (Non-Hispanic)",2.58620689655172,4.31034482758621,"Orleans","NA County","New York"
"36073",2019,"B17001C_FemPov","Native American (Non-Hispanic)",20.6896551724138,22.4137931034483,"Orleans","NA County","New York"
"36073",2019,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,0,"Orleans","NA County","New York"
"36073",2019,"B17001F_FemPov","Other (Non-Hispanic)",86.9333333333333,57.0666666666667,"Orleans","NA County","New York"
"36073",2019,"B17001G_FemPov","Two or More Races (Non-Hispanic)",23.3463035019455,21.9844357976654,"Orleans","NA County","New York"
"36055",2019,"B17001H_FemPov","White (Non-Hispanic)",8.93802327095573,0.42819171345625,"Monroe","NA County","New York"
"36055",2019,"B17001B_FemPov","Black (Non-Hispanic)",33.4723109512121,2.0997948959349,"Monroe","NA County","New York"
"36055",2019,"B17001I_FemPov","Hispanic or Latino (Any Race)",33.222170758067,2.64319901188822,"Monroe","NA County","New York"
"36055",2019,"B17001D_FemPov","Asian (Non-Hispanic)",14.0019937121386,2.69917951077371,"Monroe","NA County","New York"
"36055",2019,"B17001C_FemPov","Native American (Non-Hispanic)",37.7049180327869,12.6366120218579,"Monroe","NA County","New York"
"36055",2019,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",18.5483870967742,23.3870967741935,"Monroe","NA County","New York"
"36055",2019,"B17001F_FemPov","Other (Non-Hispanic)",29.5076826591408,6.25587958607714,"Monroe","NA County","New York"
"36055",2019,"B17001G_FemPov","Two or More Races (Non-Hispanic)",27.0821791320406,4.35826408125577,"Monroe","NA County","New York"
"36051",2019,"B17001H_FemPov","White (Non-Hispanic)",12.5683463868775,1.62553568789715,"Livingston","NA County","New York"
"36051",2019,"B17001B_FemPov","Black (Non-Hispanic)",32.972972972973,19.4594594594595,"Livingston","NA County","New York"
"36051",2019,"B17001I_FemPov","Hispanic or Latino (Any Race)",32.5161290322581,14.7096774193548,"Livingston","NA County","New York"
"36051",2019,"B17001D_FemPov","Asian (Non-Hispanic)",24.6085011185682,22.3713646532438,"Livingston","NA County","New York"
"36051",2019,"B17001C_FemPov","Native American (Non-Hispanic)",32.0754716981132,33.9622641509434,"Livingston","NA County","New York"
"36051",2019,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,93.3333333333333,"Livingston","NA County","New York"
"36051",2019,"B17001F_FemPov","Other (Non-Hispanic)",30.0275482093664,24.7933884297521,"Livingston","NA County","New York"
"36051",2019,"B17001G_FemPov","Two or More Races (Non-Hispanic)",39.7291196388262,22.5733634311512,"Livingston","NA County","New York"
"36037",2019,"B17001H_FemPov","White (Non-Hispanic)",10.5970377156818,1.24446480378684,"Genesee","NA County","New York"
"36037",2019,"B17001B_FemPov","Black (Non-Hispanic)",35.3293413173653,21.8562874251497,"Genesee","NA County","New York"
"36037",2019,"B17001I_FemPov","Hispanic or Latino (Any Race)",26.1992619926199,10.7011070110701,"Genesee","NA County","New York"
"36037",2019,"B17001D_FemPov","Asian (Non-Hispanic)",2.73972602739726,2.73972602739726,"Genesee","NA County","New York"
"36037",2019,"B17001C_FemPov","Native American (Non-Hispanic)",15.8227848101266,15.1898734177215,"Genesee","NA County","New York"
"36037",2019,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,0,"Genesee","NA County","New York"
"36037",2019,"B17001F_FemPov","Other (Non-Hispanic)",33.0143540669856,25.3588516746411,"Genesee","NA County","New York"
"36037",2019,"B17001G_FemPov","Two or More Races (Non-Hispanic)",39.5180722891566,19.5180722891566,"Genesee","NA County","New York"
"36123",2019,"B17001H_FemPov","White (Non-Hispanic)",11.6156828953037,2.22317966393796,"Yates","NA County","New York"
"36123",2019,"B17001B_FemPov","Black (Non-Hispanic)",39.568345323741,26.6187050359712,"Yates","NA County","New York"
"36123",2019,"B17001I_FemPov","Hispanic or Latino (Any Race)",21.0743801652893,16.5289256198347,"Yates","NA County","New York"
"36123",2019,"B17001D_FemPov","Asian (Non-Hispanic)",0,20.7547169811321,"Yates","NA County","New York"
"36123",2019,"B17001C_FemPov","Native American (Non-Hispanic)",13.3333333333333,23.3333333333333,"Yates","NA County","New York"
"36123",2019,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,0,"Yates","NA County","New York"
"36123",2019,"B17001F_FemPov","Other (Non-Hispanic)",20,30,"Yates","NA County","New York"
"36123",2019,"B17001G_FemPov","Two or More Races (Non-Hispanic)",25.2066115702479,21.4876033057851,"Yates","NA County","New York"
"36037",2020,"B17001H_FemPov","White (Non-Hispanic)",10.5184274240037,1.39118404365705,"Genesee","NA County","New York"
"36037",2020,"B17001B_FemPov","Black (Non-Hispanic)",33.3333333333333,21.7741935483871,"Genesee","NA County","New York"
"36037",2020,"B17001I_FemPov","Hispanic or Latino (Any Race)",20.6611570247934,9.44510035419126,"Genesee","NA County","New York"
"36037",2020,"B17001D_FemPov","Asian (Non-Hispanic)",16.1849710982659,8.67052023121387,"Genesee","NA County","New York"
"36037",2020,"B17001C_FemPov","Native American (Non-Hispanic)",14.1304347826087,12.5,"Genesee","NA County","New York"
"36037",2020,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,0,"Genesee","NA County","New York"
"36037",2020,"B17001F_FemPov","Other (Non-Hispanic)",29.3398533007335,23.4718826405868,"Genesee","NA County","New York"
"36037",2020,"B17001G_FemPov","Two or More Races (Non-Hispanic)",31.062951496388,16.71826625387,"Genesee","NA County","New York"
"36055",2020,"B17001H_FemPov","White (Non-Hispanic)",8.71578231975503,0.624790031162272,"Monroe","NA County","New York"
"36055",2020,"B17001B_FemPov","Black (Non-Hispanic)",32.1215456312015,1.9036645973414,"Monroe","NA County","New York"
"36055",2020,"B17001I_FemPov","Hispanic or Latino (Any Race)",33.7776719828612,2.82670792668412,"Monroe","NA County","New York"
