"GEOID","year","variable","Variable_Description","estimate","moe","County","Geography","State"
"36117",2020,"Not Computed","Not Computed",10.3832496632791,2.13052528468226,"Wayne","NA County","New York"
"36117",2020,"Rent Burdened","Rent Burdened",21.2440308558834,3.80471893301868,"Wayne","NA County","New York"
"36117",2020,"Severely Rent Burdened","Severely Rent Burdened",21.2685196522591,3.89371862372964,"Wayne","NA County","New York"
"36117",2021,"Not Burdened","Not Burdened",45.4963124168782,5.36487148599823,"Wayne","NA County","New York"
"36117",2021,"Not Computed","Not Computed",11.4980050779833,2.28509249183896,"Wayne","NA County","New York"
"36117",2021,"Rent Burdened","Rent Burdened",20.5416515536211,3.89741740946159,"Wayne","NA County","New York"
"36117",2021,"Severely Rent Burdened","Severely Rent Burdened",22.4640309515174,3.6875831217507,"Wayne","NA County","New York"
"36117",2022,"Not Burdened","Not Burdened",47.9319371727749,5.94883408379305,"Wayne","NA County","New York"
"36117",2022,"Not Computed","Not Computed",8.84816753926702,2.26439790575916,"Wayne","NA County","New York"
"36117",2022,"Rent Burdened","Rent Burdened",22.9319371727749,3.91940858520702,"Wayne","NA County","New York"
"36117",2022,"Severely Rent Burdened","Severely Rent Burdened",20.2879581151832,4.12303664921466,"Wayne","NA County","New York"
"36117",2023,"Not Burdened","Not Burdened",49.668443635418,5.88067997901212,"Wayne","NA County","New York"
"36117",2023,"Not Computed","Not Computed",8.81549863476791,2.79547523078923,"Wayne","NA County","New York"
"36117",2023,"Rent Burdened","Rent Burdened",20.4784813418281,3.82492677043925,"Wayne","NA County","New York"
"36117",2023,"Severely Rent Burdened","Severely Rent Burdened",21.037576387986,4.38174489663243,"Wayne","NA County","New York"
"36117",2024,"Not Burdened","Not Burdened",51.2292960662526,5.96923529744865,"Wayne","NA County","New York"
"36117",2024,"Not Computed","Not Computed",7.69927536231884,2.35507246376812,"Wayne","NA County","New York"
"36117",2024,"Rent Burdened","Rent Burdened",18.7241200828157,3.54559588005604,"Wayne","NA County","New York"
"36117",2024,"Severely Rent Burdened","Severely Rent Burdened",22.3473084886128,4.6583850931677,"Wayne","NA County","New York"
"36123",2017,"Not Burdened","Not Burdened",40.5695611577964,6.72917002678889,"Yates","NA County","New York"
"36123",2017,"Not Computed","Not Computed",8.21661998132586,2.47432306255836,"Yates","NA County","New York"
"36123",2017,"Rent Burdened","Rent Burdened",24.1363211951447,6.13872290329654,"Yates","NA County","New York"
"36123",2017,"Severely Rent Burdened","Severely Rent Burdened",27.077497665733,7.60971055088702,"Yates","NA County","New York"
"36123",2018,"Not Burdened","Not Burdened",39.7975492807672,6.87225614433056,"Yates","NA County","New York"
"36123",2018,"Not Computed","Not Computed",8.79062333510922,2.93020777836974,"Yates","NA County","New York"
"36123",2018,"Rent Burdened","Rent Burdened",20.9376664890783,5.05734082001567,"Yates","NA County","New York"
"36123",2018,"Severely Rent Burdened","Severely Rent Burdened",30.4741608950453,8.47096430474161,"Yates","NA County","New York"
"36123",2019,"Not Burdened","Not Burdened",43.4904601571268,8.39878201296059,"Yates","NA County","New York"
"36123",2019,"Not Computed","Not Computed",10.1571268237935,3.1986531986532,"Yates","NA County","New York"
"36123",2019,"Rent Burdened","Rent Burdened",20.4264870931538,5.97715544419982,"Yates","NA County","New York"
"36123",2019,"Severely Rent Burdened","Severely Rent Burdened",25.9259259259259,8.19304152637486,"Yates","NA County","New York"
"36123",2020,"Not Burdened","Not Burdened",47.0419847328244,10.2089203687685,"Yates","NA County","New York"
"36123",2020,"Not Computed","Not Computed",11.8797709923664,3.29198473282443,"Yates","NA County","New York"
"36123",2020,"Rent Burdened","Rent Burdened",25.9064885496183,7.26836847328119,"Yates","NA County","New York"
"36123",2020,"Severely Rent Burdened","Severely Rent Burdened",15.1717557251908,5.29580152671756,"Yates","NA County","New York"
"36123",2021,"Not Burdened","Not Burdened",49.267578125,10.6746143494746,"Yates","NA County","New York"
"36123",2021,"Not Computed","Not Computed",12.744140625,4.1015625,"Yates","NA County","New York"
"36123",2021,"Rent Burdened","Rent Burdened",22.412109375,7.08849176804589,"Yates","NA County","New York"
"36123",2021,"Severely Rent Burdened","Severely Rent Burdened",15.576171875,5.95703125,"Yates","NA County","New York"
"36123",2022,"Not Burdened","Not Burdened",51.4851485148515,11.1667411640408,"Yates","NA County","New York"
"36123",2022,"Not Computed","Not Computed",11.4356435643564,4.35643564356436,"Yates","NA County","New York"
"36123",2022,"Rent Burdened","Rent Burdened",21.1386138613861,6.82845382133029,"Yates","NA County","New York"
"36123",2022,"Severely Rent Burdened","Severely Rent Burdened",15.9405940594059,5.94059405940594,"Yates","NA County","New York"
"36123",2023,"Not Burdened","Not Burdened",52.3418638338967,10.7811614584994,"Yates","NA County","New York"
"36123",2023,"Not Computed","Not Computed",12.071463061323,3.76629647513279,"Yates","NA County","New York"
"36123",2023,"Rent Burdened","Rent Burdened",19.3143408981169,6.9887828960598,"Yates","NA County","New York"
"36123",2023,"Severely Rent Burdened","Severely Rent Burdened",16.2723322066634,5.69773056494447,"Yates","NA County","New York"
"36123",2024,"Not Burdened","Not Burdened",56.4232902033272,11.8931350096255,"Yates","NA County","New York"
"36123",2024,"Not Computed","Not Computed",12.8927911275416,3.65064695009242,"Yates","NA County","New York"
"36123",2024,"Rent Burdened","Rent Burdened",16.1275415896488,6.23656437661583,"Yates","NA County","New York"
"36123",2024,"Severely Rent Burdened","Severely Rent Burdened",14.5563770794824,5.68391866913124,"Yates","NA County","New York"
